Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2000-06-13,,408.0,,,,,218.5,584.9,796.1,,1258.05,36.9,60.05,264.0,1335.95,495.35,253.6,,,,210.2,27.75,,151.8,689.85,,,,,,,128.85,,338.5,217.75,34.8,491.7,,,,,66.85,,,,2363.35,
2000-06-14,,408.55,,,,,217.2,619.7,792.2,,1265.25,36.95,60.05,263.55,1339.05,488.2,250.3,,,,209.45,27.75,,153.85,697.8,,,,,,,130.9,,337.35,220.7,34.8,503.1,,,,,68.95,,,,2401.55,
2000-06-15,,409.65,,,,,212.15,613.2,790.85,,1263.05,36.5,60.05,261.25,1337.65,484.85,250.9,,,,209.3,27.75,,153.45,716.9,,,,,,,127.9,,331.45,223.15,34.8,501.9,,,,,67.6,,,,2583.75,
2000-06-16,,408.35,,,,,213.5,609.55,851.75,,1256.25,36.5,60.05,261.55,1406.3,499.85,251.0,,,,209.55,27.75,,155.1,723.7,,,,,,,128.65,,332.25,233.6,34.8,506.4,,,,,67.3,,,,2807.55,
2000-06-19,,405.85,,,,,216.1,603.95,881.65,,1258.3,35.5,60.05,263.75,1459.6,504.1,251.65,,,,207.55,27.75,,155.7,737.25,,,,,,,128.75,,331.35,231.35,34.8,543.7,,,,,71.7,,,,2956.5,
2000-06-20,,405.55,,,,,217.2,599.65,936.2,,1408.55,35.0,60.05,265.5,1455.8,509.2,254.6,,,,213.85,27.75,,157.05,751.4,,,,,,,128.05,,330.3,237.2,34.8,605.95,,,,,71.65,,,,2970.35,
2000-06-21,,405.1,,,,,218.6,589.35,858.25,,1314.7,35.25,60.05,263.85,1394.95,525.1,256.2,,,,212.9,27.75,,159.85,724.95,,,,,,,133.0,,329.15,225.3,34.8,574.15,,,,,69.6,,,,2730.05,
2000-06-22,,405.5,,,,,218.2,592.55,873.5,,1329.8,34.65,60.05,263.75,1377.6,525.35,257.1,,,,215.0,27.75,,161.8,736.0,,,,,,,143.65,,345.0,230.5,34.8,563.25,,,,,69.85,,,,2755.7,
2000-06-23,,405.5,,,,,212.2,580.35,864.55,,1283.5,34.75,60.05,264.55,1305.15,536.25,257.4,,,,214.7,27.75,,164.55,739.4,,,,,,,154.5,,337.75,236.6,34.8,558.45,,,,,69.95,,,,2616.25,
2000-06-26,,403.0,,,,,195.15,572.4,858.9,,1271.25,34.75,60.05,263.55,1366.1,541.15,255.15,,,,210.6,27.75,,160.5,724.95,,,,,,,152.65,,331.15,227.8,34.8,550.1,,,,,68.4,,,,2828.35,
2000-06-27,,400.05,,,,,194.4,576.55,855.5,,1252.35,34.7,60.05,275.75,1364.25,558.2,251.9,,,,211.85,27.75,,159.5,720.75,,,,,,,152.3,,334.5,227.05,34.8,528.7,,,,,67.25,,,,2764.0,
2000-06-28,,403.8,,,,,195.0,591.35,855.95,,1289.1,35.75,60.05,283.1,1327.4,551.55,250.45,,,,211.1,27.75,,162.2,754.4,,,,,,,148.45,,333.75,228.5,34.8,537.8,,,,,67.95,,,,2864.05,
2000-06-29,,404.6,,,,,198.25,609.0,867.1,,1321.9,35.5,60.05,304.2,1329.2,548.15,257.6,,,,212.8,27.75,,162.6,798.85,,,,,,,147.7,,342.25,230.05,34.8,537.95,,,,,66.9,,,,2875.8,
2000-06-30,,404.3,,,,,192.4,596.85,864.55,,1305.85,34.85,60.05,287.3,1282.9,551.65,252.35,,,,211.5,27.75,,164.65,791.8,,,,,,,141.05,,340.8,227.4,34.8,540.05,,,,,66.4,,,,2930.85,
2000-07-03,,403.45,,,,,194.6,612.7,876.5,,1321.0,35.0,60.05,293.2,1331.7,548.7,268.65,,,,222.6,27.75,,164.05,817.15,,,,,,,139.8,,348.15,230.65,34.8,566.95,,,,,65.65,,,,3115.45,
2000-07-04,,400.5,,,,,194.65,619.05,967.3,,1409.4,35.05,60.05,291.9,1342.6,480.0,278.85,,,,225.75,27.75,,164.8,809.65,,,,,,,140.9,,345.4,233.2,34.8,625.8,,,,,65.5,,,,3267.65,
2000-07-05,,399.5,,,,,202.2,617.9,914.2,,1347.7,35.35,60.05,297.7,1333.45,484.65,278.0,,,,225.2,27.75,,165.3,798.4,,,,,,,139.85,,354.15,232.6,34.8,596.4,,,,,67.3,,,,3198.05,
2000-07-06,,400.3,,,,,198.85,609.0,930.45,,1354.55,34.2,60.05,290.75,1297.3,511.25,275.95,,,,224.3,27.75,,165.65,809.4,,,,,,,142.35,,362.35,229.0,34.8,600.7,,,,,67.4,,,,3103.3,
2000-07-07,,400.3,,,,,202.45,614.95,933.05,,1345.15,33.95,60.05,286.6,1253.15,499.9,281.8,,,,214.65,27.75,,166.0,832.95,,,,,,,143.9,,361.2,231.95,34.8,608.55,,,,,67.0,,,,3013.95,
2000-07-10,,400.7,,,,,208.35,617.25,937.8,,1348.7,32.7,60.05,291.3,1281.35,489.85,275.7,,,,211.3,27.75,,167.0,837.95,,,,,,,144.2,,368.5,228.7,34.8,607.85,,,,,66.9,,,,3023.85,
2000-07-11,,401.65,,,,,235.5,628.65,908.05,,1326.45,32.85,60.05,289.8,1248.65,481.2,274.85,,,,206.9,27.75,,166.35,863.25,,,,,,,143.55,,375.95,230.7,34.8,593.6,,,,,66.7,,,,2882.25,
2000-07-12,,409.65,,,,,224.25,643.75,835.4,,1282.65,35.15,60.05,297.45,1261.75,490.55,267.9,,,,208.6,27.75,,169.4,845.5,,,,,,,147.7,,370.05,230.1,34.8,556.7,,,,,69.1,,,,3011.0,
2000-07-13,,430.45,,,,,222.55,649.95,834.3,,1290.5,33.6,60.05,292.3,1222.95,487.65,265.85,,,,207.25,27.75,,168.5,833.3,,,,,,,144.9,,365.75,229.4,34.8,561.5,,,,,68.75,,,,2900.05,
2000-07-14,,445.7,,,,,223.85,670.55,803.2,,1278.3,33.9,60.05,287.9,1205.1,478.55,265.8,,,,207.45,27.75,,165.0,824.85,,,,,,,143.6,,361.2,225.65,34.8,572.95,,,,,67.7,,,,2847.85,
2000-07-17,,438.25,,,,,225.3,678.3,796.8,,1276.25,32.6,60.05,289.5,1143.95,480.95,254.35,,,,208.0,27.75,,162.5,781.7,,,,,,,143.0,,363.3,224.0,34.8,588.45,,,,,71.8,,,,2845.55,
2000-07-18,,435.25,,,,,216.85,676.1,753.7,,1271.9,32.05,60.05,292.7,1119.0,475.55,250.25,,,,209.5,27.75,,161.2,805.95,,,,,,,139.9,,358.15,230.4,34.8,588.7,,,,,72.9,,,,2768.85,
2000-07-19,,429.15,,,,,203.8,672.9,735.5,,1263.85,33.65,60.05,279.05,1130.9,475.3,251.25,,,,206.65,27.75,,163.6,784.7,,,,,,,142.95,,354.1,223.25,34.8,580.45,,,,,70.5,,,,2722.7,
2000-07-20,,433.7,,,,,199.1,666.05,739.95,,1247.2,33.1,60.05,253.1,1105.3,511.65,248.35,,,,197.8,27.75,,163.85,769.45,,,,,,,140.65,,357.6,219.85,34.8,580.7,,,,,69.0,,,,2698.65,
2000-07-21,,435.7,,,,,199.6,651.65,714.15,,1168.75,33.45,60.05,252.0,1128.4,509.25,241.6,,,,201.95,27.75,,164.7,753.75,,,,,,,140.95,,343.9,218.0,34.8,592.75,,,,,68.4,,,,2588.15,
2000-07-24,,431.85,,,,,190.4,637.0,684.55,,1071.65,30.8,60.05,230.7,1026.3,501.0,231.2,,,,200.2,27.75,,157.65,739.15,,,,,,,134.6,,326.5,200.05,34.8,570.85,,,,,65.45,,,,2317.35,
2000-07-25,,435.25,,,,,198.15,654.85,707.75,,1077.95,30.1,60.05,242.25,1069.9,498.4,242.65,,,,200.15,27.75,,156.6,755.7,,,,,,,135.35,,333.9,202.5,34.8,606.7,,,,,66.35,,,,2515.35,
2000-07-26,,444.5,,,,,189.2,672.15,713.2,,1104.5,32.55,60.05,240.6,1060.05,499.75,245.0,,,,200.15,27.75,,158.3,732.15,,,,,,,139.35,,325.6,194.65,34.8,600.25,,,,,66.5,,,,2419.5,
2000-07-27,,440.1,,,,,182.1,672.05,719.9,,1101.25,32.05,60.05,246.1,1073.7,500.3,244.5,,,,200.65,27.75,,156.2,736.65,,,,,,,138.5,,344.05,197.65,34.8,609.25,,,,,66.2,,,,2512.1,
2000-07-28,,436.9,,,,,181.05,675.5,707.1,,1083.75,31.1,60.05,259.3,1008.15,500.05,235.1,,,,201.05,27.75,,156.55,748.05,,,,,,,139.45,,340.45,205.85,34.8,603.9,,,,,61.35,,,,2450.15,
2000-07-31,,448.85,,,,,180.85,715.05,726.15,,1151.05,30.5,60.05,254.5,1002.5,505.9,232.9,,,,199.45,27.75,,151.1,741.95,,,,,,,135.65,,336.8,200.65,34.8,607.1,,,,,58.95,,,,2411.3,
2000-08-01,,464.0,,,,,177.05,699.55,733.7,,1156.8,29.35,60.05,256.55,961.9,499.3,227.45,,,,199.85,27.75,,140.0,751.7,,,,,,,130.0,,338.5,199.95,34.8,591.05,,,,,55.95,,,,2402.7,
2000-08-02,,272.1,,,,,178.65,679.95,737.7,,1160.9,29.0,60.05,275.9,988.35,491.75,224.0,,,,199.35,27.75,,137.7,759.25,,,,,,,133.0,,339.0,203.05,34.8,595.25,,,,,52.45,,,,2440.5,
2000-08-03,,263.4,,,,,179.15,675.8,743.5,,1159.7,28.6,60.05,275.55,945.4,489.15,252.45,,,,206.25,27.75,,139.75,749.55,,,,,,,134.85,,337.65,200.55,34.8,589.75,,,,,51.55,,,,2375.9,
2000-08-04,,272.1,,,,,178.2,678.85,721.2,,1151.85,28.5,60.05,278.7,946.25,503.15,249.75,,,,205.9,27.75,,137.6,761.05,,,,,,,125.7,,330.1,201.9,34.8,599.25,,,,,50.9,,,,2198.45,
2000-08-07,,270.1,,,,,180.9,671.35,719.3,,1147.15,27.75,60.05,274.35,907.55,502.75,235.2,,,,206.75,27.75,,136.05,775.15,,,,,,,121.2,,330.25,200.7,34.8,592.15,,,,,51.25,,,,2204.6,
2000-08-08,,271.8,,,,,183.4,686.45,724.15,,1159.1,27.45,60.05,280.8,956.25,505.55,253.05,,,,210.25,27.75,,136.6,778.2,,,,,,,119.65,,330.85,203.3,34.8,591.15,,,,,49.9,,,,2383.4,
2000-08-09,,270.7,,,,,176.55,697.55,733.05,,1171.55,28.0,60.05,276.6,1047.75,493.55,244.05,,,,208.7,27.75,,139.35,768.4,,,,,,,119.7,,333.7,203.0,34.8,595.4,,,,,52.8,,,,2448.05,
2000-08-10,,268.65,,,,,169.35,687.65,733.85,,1138.7,28.0,60.05,278.2,990.05,496.05,243.65,,,,206.45,27.75,,142.25,767.35,,,,,,,119.4,,329.55,200.75,34.8,599.6,,,,,52.05,,,,2321.45,
2000-08-11,,271.45,,,,,160.8,688.6,730.6,,1101.8,27.7,60.05,279.4,990.5,504.95,242.2,,,,203.1,27.75,,141.95,761.25,,,,,,,116.5,,329.25,199.5,34.8,595.65,,,,,51.65,,,,2363.95,
2000-08-14,,277.25,,,,,161.65,703.05,727.15,,1100.35,28.1,60.05,288.75,1020.25,503.15,243.5,,,,202.25,27.75,,139.7,801.85,,,,,,,110.3,,329.35,199.3,34.8,593.4,,,,,51.2,,,,2441.35,
2000-08-16,,271.7,,,,,162.35,702.15,779.8,,1137.95,27.9,60.05,273.6,1072.4,522.8,246.0,,,,209.3,27.75,,137.85,818.8,,,,,,,114.25,,337.4,201.45,34.8,626.5,,,,,52.95,,,,2561.85,
2000-08-17,,267.8,,,,,166.3,689.6,770.4,,1149.15,26.95,60.05,246.95,1073.55,513.0,246.95,,,,207.6,27.75,,141.7,799.85,,,,,,,114.15,,337.75,197.55,34.8,586.4,,,,,52.85,,,,2496.45,
2000-08-18,,270.2,,,,,165.3,690.0,770.8,,1149.2,26.6,60.05,249.35,1101.25,501.1,239.55,,,,207.2,27.75,,142.7,793.55,,,,,,,112.2,,336.95,196.85,34.8,592.0,,,,,52.55,,,,2645.2,
2000-08-21,,270.95,,,,,167.65,689.3,790.35,,1168.2,26.55,60.05,253.25,1121.55,490.4,235.2,,,,200.25,27.75,,142.8,780.9,,,,,,,110.65,,336.5,197.45,34.8,592.5,,,,,53.35,,,,2699.2,
2000-08-22,,269.8,,,,,165.9,681.9,792.7,,1196.65,26.7,60.05,258.45,1117.6,482.9,230.5,,,,199.9,27.75,,143.6,766.25,,,,,,,107.25,,338.3,197.75,34.8,587.95,,,,,53.25,,,,2768.2,
2000-08-23,,257.7,,,,,167.25,679.05,790.75,,1218.05,27.3,60.05,264.6,1147.4,489.6,232.8,,,,200.0,27.75,,141.9,776.65,,,,,,,111.95,,339.55,199.7,34.8,588.7,,,,,55.25,,,,2779.15,
2000-08-24,,261.7,,,,,168.0,673.8,816.25,,1296.5,27.9,60.05,260.6,1165.05,495.35,231.55,,,,197.7,27.75,,141.6,769.5,,,,,,,111.8,,335.6,199.3,34.8,584.8,,,,,55.25,,,,3062.05,
2000-08-25,,262.0,,,,,167.7,676.2,840.5,,1347.95,28.0,60.05,263.8,1160.75,500.5,238.8,,,,194.85,27.75,,142.0,760.3,,,,,,,111.25,,333.6,198.55,34.8,587.6,,,,,54.75,,,,3085.65,
2000-08-28,,260.0,,,,,168.1,674.0,829.45,,1312.05,27.0,60.05,271.2,1166.2,500.7,235.2,,,,199.1,27.75,,143.0,763.95,,,,,,,112.75,,332.2,199.6,34.8,581.45,,,,,56.25,,,,3051.45,
2000-08-29,,253.8,,,,,168.05,679.75,829.9,,1324.35,28.0,60.05,269.65,1205.1,505.0,234.75,,,,193.8,27.75,,143.4,767.0,,,,,,,112.0,,330.4,199.25,34.8,563.25,,,,,56.85,,,,3105.8,
2000-08-30,,259.65,,,,,172.35,675.05,810.95,,1307.95,26.95,60.05,269.65,1276.2,520.15,235.9,,,,197.25,27.75,,145.9,759.25,,,,,,,114.25,,336.9,200.7,34.8,560.85,,,,,57.25,,,,3271.85,
2000-08-31,,259.65,,,,,176.0,668.5,811.55,,1319.6,27.45,60.05,273.15,1300.35,524.05,239.35,,,,194.9,27.75,,146.85,775.95,,,,,,,114.5,,336.55,198.45,34.8,561.95,,,,,60.1,,,,3261.45,
2000-09-04,,259.15,,,,,176.6,661.8,827.45,,1361.65,26.25,60.05,269.65,1406.1,528.25,238.45,,,,196.5,27.75,,145.4,771.45,,,,,,,116.0,,353.9,201.7,34.8,559.0,,,,,57.85,,,,3452.45,
2000-09-05,,257.05,,,,,186.65,659.8,824.65,,1344.8,24.65,60.05,258.6,1370.6,544.6,239.25,,,,203.25,27.75,,152.85,772.35,,,,,,,116.4,,355.75,205.15,34.8,532.65,,,,,58.2,,,,3379.35,
2000-09-06,,258.9,,,,,185.15,664.6,819.7,,1317.8,26.0,60.05,243.9,1263.2,539.95,242.55,,,,198.7,27.75,,153.35,764.5,,,,,,,116.95,,363.6,208.7,34.8,530.05,,,,,58.35,,,,3358.05,
2000-09-07,,258.6,,,,,180.9,661.2,807.85,,1382.65,24.85,60.05,235.9,1290.9,534.3,240.1,,,,196.8,27.75,,143.8,764.0,,,,,,,118.45,,361.85,208.15,34.8,533.8,,,,,59.2,,,,3348.45,
2000-09-08,,256.65,,,,,178.9,649.9,795.25,,1425.0,24.65,60.05,240.75,1310.1,532.2,238.55,,,,194.8,27.75,,139.35,762.7,,,,,,,116.15,,370.9,212.75,34.8,545.15,,,,,59.95,,,,3327.35,
2000-09-11,,255.15,,,,,178.95,646.05,787.95,,1411.35,25.0,60.05,245.05,1318.75,529.45,240.1,,,,193.05,27.75,,139.9,761.1,,,,,,,116.3,,383.15,212.85,34.8,572.35,,,,,59.2,,,,3260.95,
2000-09-12,,251.05,,,,,180.0,626.1,763.45,,1378.95,25.15,60.05,240.3,1255.8,520.65,236.25,,,,187.7,27.75,,140.7,830.15,,,,,,,115.25,,383.45,212.75,34.8,545.45,,,,,58.55,,,,3240.15,
2000-09-13,,252.35,,,,,183.65,632.1,758.95,,1353.75,25.5,60.05,239.55,1187.2,506.0,235.85,,,,175.8,27.75,,143.8,840.3,,,,,,,116.75,,375.5,205.9,34.8,536.35,,,,,58.0,,,,3264.8,
2000-09-14,,246.75,,,,,185.95,642.65,750.7,,1306.55,23.95,60.05,238.15,1206.55,513.55,232.5,,,,170.35,27.75,,143.0,823.55,,,,,,,116.05,,375.7,204.2,34.8,535.0,,,,,56.1,,,,3180.85,
2000-09-15,,247.3,,,,,179.6,636.5,718.55,,1281.5,23.65,60.05,233.0,1129.8,507.5,227.65,,,,157.2,27.75,,140.35,805.2,,,,,,,114.65,,365.95,199.75,34.8,521.55,,,,,55.2,,,,2954.8,
2000-09-18,,241.35,,,,,173.4,644.3,708.85,,1230.5,23.0,60.05,224.6,1071.75,499.55,209.35,,,,143.45,27.75,,134.65,779.4,,,,,,,113.35,,346.2,195.75,34.8,490.05,,,,,53.65,,,,2699.8,
2000-09-19,,239.45,,,,,165.4,657.85,691.15,,1222.3,22.3,60.05,213.5,1136.3,502.05,230.35,,,,166.25,27.75,,131.25,753.95,,,,,,,110.2,,337.6,190.85,34.8,469.75,,,,,52.5,,,,2634.0,
2000-09-20,,236.7,,,,,172.5,689.0,684.15,,1275.25,23.45,60.05,218.75,1187.3,500.0,225.05,,,,164.05,27.75,,136.25,769.3,,,,,,,114.25,,347.5,193.75,34.8,491.5,,,,,53.95,,,,2756.95,
2000-09-21,,239.65,,,,,181.9,693.8,678.95,,1273.4,23.0,60.05,220.1,1072.25,499.7,224.05,,,,162.1,27.75,,134.3,772.3,,,,,,,117.4,,347.9,192.25,34.8,481.75,,,,,54.0,,,,2649.65,
2000-09-22,,234.55,,,,,179.3,678.5,652.85,,1223.45,22.4,60.05,211.85,1031.45,481.0,216.9,,,,157.4,27.75,,130.0,724.5,,,,,,,117.45,,338.35,183.05,34.8,446.35,,,,,52.4,,,,2459.95,
2000-09-25,,229.6,,,,,181.2,678.4,691.7,,1261.0,22.95,60.05,214.8,1102.3,474.95,223.8,,,,162.8,27.75,,130.95,730.9,,,,,,,110.35,,341.95,186.55,34.8,479.45,,,,,53.3,,,,2813.4,
2000-09-26,,229.95,,,,,176.95,670.35,685.05,,1235.2,23.2,60.05,216.3,1072.25,445.15,222.35,,,,168.25,27.75,,128.0,731.0,,,,,,,109.0,,341.3,182.1,34.8,466.1,,,,,52.7,,,,2695.6,
2000-09-27,,232.9,,,,,185.05,667.8,681.35,,1250.15,23.05,60.05,217.05,1110.75,426.55,226.65,,,,162.4,27.75,,131.9,733.3,,,,,,,110.8,,351.9,180.55,34.8,456.55,,,,,52.25,,,,2721.15,
2000-09-28,,226.55,,,,,179.65,660.7,681.6,,1248.05,22.65,60.05,214.4,1128.95,441.05,223.9,,,,158.5,27.75,,131.55,709.7,,,,,,,109.95,,345.6,176.9,34.8,451.95,,,,,51.45,,,,2650.4,
2000-09-29,,221.75,,,,,163.25,659.85,688.55,,1251.1,22.75,60.05,214.55,1149.65,437.85,234.25,,,,152.7,27.75,,130.4,713.2,,,,,,,106.6,,342.5,177.45,34.8,435.05,,,,,51.0,,,,2656.45,
2000-10-03,,220.8,,,,,158.3,653.1,707.55,,1262.25,21.75,60.05,216.65,1099.75,433.9,239.3,,,,146.45,27.75,,126.6,713.35,,,,,,,105.65,,343.15,172.15,34.8,414.35,,,,,51.5,,,,2624.7,
2000-10-04,,224.75,,,,,159.95,663.15,757.75,,1284.5,22.8,60.05,210.1,1105.65,439.0,236.1,,,,140.35,27.75,,129.55,723.95,,,,,,,107.05,,346.65,174.25,34.8,436.15,,,,,53.25,,,,2686.9,
2000-10-05,,223.15,,,,,157.85,681.15,786.85,,1311.2,22.9,60.05,206.95,1079.35,439.0,234.65,,,,122.7,27.75,,128.75,723.7,,,,,,,106.0,,340.15,172.05,34.8,450.95,,,,,51.6,,,,2643.9,
2000-10-06,,210.75,,,,,150.95,685.85,817.25,,1343.5,24.05,60.05,198.0,1031.5,449.45,244.4,,,,111.5,27.75,,126.3,739.75,,,,,,,104.5,,340.4,171.5,34.8,473.05,,,,,52.4,,,,2608.15,
2000-10-09,,213.15,,,,,151.35,701.9,832.65,,1346.0,24.0,60.05,176.5,1011.45,449.25,243.15,,,,119.75,27.75,,126.1,727.0,,,,,,,104.2,,340.45,172.45,34.8,462.15,,,,,51.5,,,,2527.95,
2000-10-10,,221.85,,,,,148.15,698.15,828.25,,1348.5,23.7,60.05,178.9,986.6,455.95,239.05,,,,109.5,27.75,,124.2,720.1,,,,,,,100.1,,335.2,172.0,34.8,448.75,,,,,50.0,,,,2437.7,
2000-10-11,,220.55,,,,,151.1,698.85,779.65,,1312.2,23.5,60.05,172.5,889.8,448.6,236.65,,,,115.0,27.75,,124.05,720.55,,,,,,,100.95,,330.3,168.1,34.8,433.95,,,,,50.6,,,,2285.35,
2000-10-12,,221.3,,,,,151.75,706.45,787.5,,1325.6,24.0,60.05,174.05,947.9,449.65,236.45,,,,121.85,27.75,,122.55,745.8,,,,,,,101.75,,327.35,168.3,34.8,434.8,,,,,48.8,,,,2327.55,
2000-10-13,,217.05,,,,,150.05,747.1,782.25,,1343.5,22.4,60.05,185.0,903.55,450.0,236.45,,,,125.65,27.75,,119.15,764.7,,,,,,,100.2,,318.3,165.55,34.8,424.45,,,,,48.15,,,,2177.35,
2000-10-16,,225.9,,,,,158.1,769.1,790.6,,1368.8,22.7,60.05,175.2,939.15,450.85,236.85,,,,128.05,27.75,,120.8,790.1,,,,,,,100.1,,310.3,166.2,34.8,454.25,,,,,49.6,,,,2215.05,
2000-10-17,,228.65,,,,,154.75,762.7,806.7,,1392.1,21.55,60.05,180.7,986.9,458.8,237.75,,,,128.85,27.75,,119.7,753.15,,,,,,,98.9,,301.95,161.4,34.8,469.95,,,,,49.2,,,,2109.4,
2000-10-18,,225.05,,,,,156.85,752.7,795.9,,1367.6,22.2,60.05,182.1,963.95,458.75,238.05,,,,128.75,27.75,,119.65,740.2,,,,,,,101.85,,298.35,158.95,34.8,442.65,,,,,49.85,,,,1914.85,
2000-10-19,,229.15,,,,,160.2,746.95,796.05,,1371.9,22.95,60.05,184.5,1015.5,477.4,241.9,,,,137.0,27.75,,120.85,747.85,,,,,,,102.75,,303.15,159.35,34.8,453.3,,,,,50.5,,,,2194.5,
2000-10-20,,229.95,,,,,160.9,745.8,806.3,,1371.75,23.45,60.05,185.25,1043.85,469.75,244.7,,,,126.3,27.75,,120.6,748.2,,,,,,,102.75,,298.1,161.05,34.8,479.35,,,,,51.75,,,,2294.65,
2000-10-23,,229.45,,,,,157.05,744.75,802.6,,1340.1,22.9,60.05,190.4,1014.6,464.65,243.1,,,,110.95,27.75,,117.1,746.6,,,,,,,102.75,,285.85,156.55,34.8,467.4,,,,,52.0,,,,2161.25,
2000-10-24,,232.05,,,,,156.9,759.3,811.6,,1351.1,22.6,60.05,197.9,1078.4,457.35,243.25,,,,109.2,27.75,,116.3,759.2,,,,,,,99.8,,292.7,155.75,34.8,467.3,,,,,52.0,,,,2191.8,
2000-10-25,,233.35,,,,,161.65,750.15,866.1,,1432.1,24.15,60.05,202.6,1169.15,462.2,241.4,,,,117.3,27.75,,120.55,764.9,,,,,,,103.4,,305.05,157.2,34.8,487.9,,,,,52.85,,,,2280.35,
2000-10-26,,235.8,,,,,161.05,752.9,898.15,,1420.45,24.3,60.05,202.3,1150.8,461.3,241.35,,,,118.55,27.75,,122.05,767.6,,,,,,,106.75,,305.55,159.0,34.8,507.65,,,,,53.8,,,,2288.15,
2000-10-27,,236.8,,,,,159.05,751.65,901.95,,1411.5,25.5,60.05,202.55,1272.9,464.1,240.0,,,,115.0,27.75,,120.55,756.4,,,,,,,104.4,,302.95,158.55,34.8,544.2,,,,,52.6,,,,2313.4,
2000-10-30,,235.55,,,,,160.05,759.45,870.35,,1381.4,24.9,60.05,198.75,1229.0,471.45,246.9,,,,111.85,27.75,,119.05,750.85,,,,,,,103.6,,301.0,157.05,34.8,531.05,,,,,52.45,,,,2240.7,
2000-10-31,,248.5,,,,,172.35,756.35,886.2,,1401.1,24.3,60.05,204.0,1196.85,470.25,250.55,,,,109.35,27.75,,119.25,759.8,,,,,,,104.4,,302.15,163.25,34.8,544.0,,,,,51.85,,,,2348.5,
2000-11-01,,244.1,,,,,189.05,776.35,875.05,,1390.8,25.35,60.05,205.6,1201.4,480.0,247.15,,,,113.95,27.75,,126.5,779.75,,,,,,,107.05,,308.55,173.55,34.8,532.65,,,,,54.05,,,,2415.0,
2000-11-02,,243.55,,,,,193.8,804.1,893.4,,1393.85,25.9,60.05,209.3,1204.35,489.85,251.95,,,,121.7,27.75,,128.0,821.5,,,,,,,108.55,,315.7,172.5,34.8,538.4,,,,,55.1,,,,2376.0,
2000-11-03,,243.9,,,,,194.5,803.4,927.65,,1454.25,27.8,60.05,225.1,1209.55,488.5,248.1,,,,125.8,27.75,,127.5,808.7,,,,,,,108.7,,315.65,174.8,34.8,541.85,,,,,56.2,,,,2404.9,
2000-11-06,,239.55,,,,,189.55,800.5,915.3,,1439.4,26.9,60.05,227.85,1216.0,482.9,250.0,,,,122.75,27.75,,127.9,805.1,,,,,,,108.5,,312.7,174.15,34.8,535.9,,,,,57.7,,,,2339.7,
2000-11-07,,236.75,,,,,194.0,804.05,927.2,,1444.35,26.15,60.05,227.75,1258.8,485.6,248.75,,,,123.45,27.75,,128.1,809.4,,,,,,,106.95,,313.2,173.55,34.8,540.5,,,,,58.1,,,,2322.9,
2000-11-08,,234.95,,,,,189.0,809.5,990.4,,1535.6,25.9,60.05,217.8,1271.95,489.0,243.9,,,,125.35,27.75,,128.3,788.85,,,,,,,108.9,,318.45,175.15,34.8,557.55,,,,,58.5,,,,2378.5,
2000-11-09,,228.55,,,,,194.0,800.75,992.75,,1520.3,25.35,60.05,215.45,1239.95,488.2,244.95,,,,125.6,27.75,,132.25,776.5,,,,,,,108.75,,319.15,173.35,34.8,553.85,,,,,57.2,,,,2423.25,
2000-11-10,,221.85,,,,,193.55,803.1,986.6,,1511.8,24.45,60.05,208.95,1223.2,496.85,245.15,,,,123.5,27.75,,129.2,760.4,,,,,,,107.7,,311.15,168.9,34.8,541.5,,,,,56.45,,,,2348.4,
2000-11-13,,214.65,,,,,194.5,797.85,961.05,,1481.9,23.7,60.05,208.4,1173.05,508.05,240.35,,,,121.45,27.75,,126.1,754.2,,,,,,,106.25,,302.4,165.1,34.8,514.0,,,,,55.15,,,,2185.9,
2000-11-14,,219.6,,,,,206.35,804.3,1003.3,,1491.7,23.8,60.05,216.95,1242.15,496.8,235.8,,,,122.65,27.75,,129.85,765.5,,,,,,,106.95,,311.05,168.65,34.8,528.4,,,,,55.25,,,,2312.1,
2000-11-15,,223.5,,,,,214.55,793.6,1011.55,,1485.9,23.7,60.05,222.15,1249.05,500.4,240.35,,,,142.3,27.75,,132.25,769.2,,,,,,,108.15,,313.1,172.9,34.8,535.85,,,,,55.3,,,,2372.9,
2000-11-16,,224.4,,,,,206.8,799.15,989.55,,1446.45,23.7,60.05,217.0,1268.45,494.65,232.6,,,,151.15,27.75,,130.7,757.3,,,,,,,106.4,,311.65,173.9,34.8,528.4,,,,,56.6,,,,2374.4,
2000-11-17,,226.0,,,,,208.45,814.75,975.4,,1372.8,23.85,60.05,218.05,1299.4,489.2,229.75,,,,147.2,27.75,,131.15,770.6,,,,,,,106.0,,310.85,169.05,34.8,524.65,,,,,54.95,,,,2400.9,
